,employer,link,location,position_title,salary,excel,python,r,java,c,c++,matlab,sas,sql,tableau,hadoop,spark,power bi,tensorflow,keras,pytorch,theano,caffe,communication,problem solving,project management,consulting,presentation,leadership,documentation,marketing,lead,time management,collaborate,organize
623,Gerber Technology LLC,https://job-openings.monster.ca/r-d-engineer-scientist-waterloo-on-ca-gerber-technology-llc/094f03a6-aaea-4510-a3dd-ae4b88623c5f,"Waterloo, ON",R&D Engineer/Scientist,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
624,Bay Street Staffing,https://job-openings.monster.ca/vp-of-investment-sales-kelowna-central-bc-ca-bay-street-staffing/2ff990c1-d8ff-4f67-84eb-aab691d85d77,"Kelowna Central, BC",VP of Investment Sales,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,Safe Fleet,https://job-openings.monster.ca/senior-product-manager-coquitlam-bc-ca-safe-fleet/07b1b13c-bf6e-4a84-82da-628001edd2f2,"coquitlam, BC",Senior Product Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
626,The Ashlar Group,https://job-openings.monster.ca/technical-business-analyst-montreal-qc-ca-the-ashlar-group/07718496-00c7-42bf-bdb6-a5561b2fddd9,"Montreal, QC",Technical Business Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-covid-response-vancouver-bc-ca-vancouver-coastal-health/2ff8af72-0f88-4fea-bfec-73845e2b3452,"Vancouver, BC",Nurse Practitioner (NP) - COVID Response,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
628,Golder,https://job-openings.monster.ca/intermediate-water-quality-modeller-calgary-ab-ca-golder/2e586e40-46a8-4ef5-b6b3-e2694c439b1f,"CALGARY, AB",Intermediate Water Quality Modeller,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
629,Deloitte,https://job-openings.monster.ca/senior-consultant-governance-risk-compliance-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/2d81c985-e7b1-4ae3-bdbb-f551bedca9ed,"Toronto, ON","Senior Consultant, Governance Risk & Compliance (Toronto, ON, CA, M5C 3G7)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
630,Tenstorrent,https://job-openings.monster.ca/digital-design-engineer-on-on-ca-tenstorrent/2c6349fa-0593-4547-87dd-9c877fd41963,"ON, ON",Digital Design Engineer,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
631,BloomReach,https://job-openings.monster.ca/software-engineer-professional-services-mountain-view-ca-ca-bloomreach/2c270b22-129b-4605-95a4-f5d4cb461453,"Mountain View, CA","Software Engineer, Professional Services",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
632,SCM,https://job-openings.monster.ca/full-time-quality-assurance-specialist-mat-leave-markham-markham-ca-scm/05921469-7d65-4d07-949f-a139252472d7,Markham,Full-time Quality Assurance Specialist - Mat leave (Markham),,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
633,InterDigital,https://job-openings.monster.ca/senior-principal-video-coding-standards-engineer-montreal-qc-ca-interdigital/2ab17b5f-2f6f-40dd-95f9-506c1478ebbb,"Montreal, QC",Senior/Principal Video Coding Standards Engineer,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Crypto Transport,https://job-openings.monster.ca/cryptocurrency-broker-investment-advisor-vancouver-canada-vancouver-bc-ca-crypto-transport/0400ad6a-e36e-4146-b30f-829313620adb,"Vancouver, BC","Cryptocurrency Broker/ Investment Advisor Vancouver, Canada",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-assessor-prescriber-vancouver-bc-ca-vancouver-coastal-health/2a50254c-44cb-4d07-8ba6-df097be05856,"Vancouver, BC",Nurse Practitioner (NP) - Assessor/Prescriber,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
636,Sorenson Communications / CaptionCall,https://job-openings.monster.ca/vrs-american-sign-language-interpreter-haliax-ns-ca-sorenson-communications-captioncall/29786db8-ae80-4d1e-8cd4-a43b829ad527,"Haliax, NS",VRS American Sign Language Interpreter,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,Avanade Inc.,https://job-openings.monster.ca/analytics-architect-montreal-ca-avanade-inc/295a05b2-5a17-4e26-8d9d-b432025289a4,Montreal,Analytics Architect,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
638,"Thales Canada Inc., Transportation Solutions",https://job-openings.monster.ca/safety-specialist-toronto-on-ca-thales-canada-inc-transportation-solutions/003e68a9-15a1-4e94-b220-18b4164b667f,"Toronto, ON",Safety Specialist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-vancouver-bc-ca-vancouver-coastal-health/287c1d62-a9c3-4194-957c-159f247d0e14,"Vancouver, BC",Nurse Practitioner (NP),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
640,Golder,https://job-openings.monster.ca/intermediate-water-quality-modeller-vancouver-bc-ca-golder/2776755b-a528-4d8a-b87c-bba8ab6cb76b,"VANCOUVER, BC",Intermediate Water Quality Modeller,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
641,"FLIR Systems, Inc.",https://job-openings.monster.ca/vp-engineering-richmond-bc-ca-flir-systems-inc/26156dbf-d5ae-4dd2-a6cf-c9994d06ce26,"Richmond, BC",VP Engineering,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,Celestica International Inc,https://job-openings.monster.ca/student-intern-analytics-centre-of-excellence-toronto-ca-celestica-international-inc/254364cf-ba67-428f-90db-9ef686454b24,Toronto,"Student Intern, Analytics Centre of Excellence",,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,Activision Publishing Inc.,https://job-openings.monster.ca/principal-engineer-vancouver-bc-ca-activision-publishing-inc/2310ca44-70f1-49b9-a923-f488e3c5adfb,"Vancouver, BC",Principal Engineer,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
644,Philips Lighting,https://job-openings.monster.ca/field-service-engineer-intern-markham-ca-philips-lighting/21fb3f58-561b-44d8-be66-ecc3a45d0b38,Markham,Field Service Engineer Intern,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
645,Farmers Edge,https://job-openings.monster.ca/regional-administrator-swift-current-sk-ca-farmers-edge/1ff64f51-1db2-4b06-bf3f-c89728fb3e18,"Swift Current, SK",Regional Administrator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
646,SAP,https://job-openings.monster.ca/sap-ixp-intern-global-d-shop-communications-specialist-job-vancouver-ca-sap/1fde57dd-e641-4738-a848-4a1b17ee5e40,Vancouver,SAP iXp Intern - Global d-shop Communications Specialist Job,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
647,BC Centre for Disease Control (BCCDC),https://job-openings.monster.ca/biostatistics-data-linkage-leader-bc-centre-for-disease-control-vancouver-bc-ca-bc-centre-for-disease-control-bccdc/1c969c59-a260-4f6a-ab13-ea43724ff50d,"Vancouver, BC",Biostatistics and Data Linkage Leader - BC Centre for Disease Control,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
648,Clearpath Robotics,https://job-openings.monster.ca/senior-systems-engineer-design-kitchener-on-ca-clearpath-robotics/1c965fe7-923c-4fc8-84a8-e2878f8b2042,"Kitchener, ON",Senior Systems Engineer (Design),,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,NCR,https://job-openings.monster.ca/scrum-master-waterloo-ca-ncr/1c28284c-38af-4d58-a0ee-ce0694bf6bdc,WATERLOO,Scrum Master,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
650,BonLook Inc.,https://job-openings.monster.ca/back-end-developer-montreal-qc-ca-bonlook-inc/19062b61-997d-4880-8273-6b9aba821718,"Montreal, QC",Back-end Developer,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
651,Morgan Stanley,https://job-openings.monster.ca/java-platform-engineering-specialist-3155292-montreal-qc-ca-morgan-stanley/181f72fc-095d-470a-b0b0-2a2fd4a718cb,"Montreal, QC",Java Platform Engineering Specialist 3155292,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
652,Premier Research Group,https://job-openings.monster.ca/senior-biostatistician-mississauga-on-ca-premier-research-group/17eb9706-59ac-4d40-ac23-97e6bcb217ec,"Mississauga, ON",Senior Biostatistician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
653,InterDigital,https://job-openings.monster.ca/senior-principal-video-graphics-xr-standards-engineer-montreal-qc-ca-interdigital/17ab845d-af46-44a9-b2ea-bb919144524c,"Montreal, QC","Senior/Principal Video, Graphics and XR Standards Engineer",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,BloomReach,https://job-openings.monster.ca/senior-technical-product-marketing-manager-remote-us-mountain-view-ca-ca-bloomreach/165e8ef1-cb90-475f-8360-1034852c524d,"Mountain View, CA",Senior Technical Product Marketing Manager (Remote US),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
655,Terri Rennie Consulting Inc.,https://job-openings.monster.ca/automotive-program-buyer-concord-on-ca-terri-rennie-consulting-inc/1305fc25-83bd-417a-a83b-7269e35285ff,"Concord, ON",Automotive Program Buyer,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Flir,https://job-openings.monster.ca/shipper-receiver-richmond-ca-flir/0feac580-de10-44f7-a9ec-faeaf85972c5,Richmond,Shipper / Receiver,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Sorenson Communications / CaptionCall,https://job-openings.monster.ca/vrs-american-sign-language-interpreter-victoria-bc-ca-sorenson-communications-captioncall/0e28754e-8a3f-45cd-96ba-d68833b910b2,"Victoria, BC",VRS American Sign Language Interpreter,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Opslock,https://job-openings.monster.ca/backend-software-developer-golang-qc-qc-ca-opslock/0cb9b407-4bd3-4478-b0c6-e4b8e307130b,"QC, QC",Backend Software Developer [Golang],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Avanciers,https://job-openings.monster.ca/full-stack-engineer-vancouver-bc-ca-avanciers/0b7b3f42-12ab-4132-8c17-bb6f0832c4e1,"Vancouver, BC",Full stack Engineer,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,Unbounce,https://job-openings.monster.ca/product-marketing-manager-vancouver-bc-ca-unbounce/0a147259-7a9e-4980-904f-b2fef71e1bfc,"Vancouver, BC",Product Marketing Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
661,Briq,https://job-openings.monster.ca/director-of-sales-on-on-ca-briq/09f0fe7c-61f3-4faa-8a5c-ee92c234d066,"ON, ON",Director of Sales,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
662,University of Waterloo,https://job-openings.monster.ca/research-coordinator-waterloo-on-ca-university-of-waterloo/075fa63c-891c-4758-be86-e7ee1082f3a3,"Waterloo, ON",Research Coordinator,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
663,Wood,https://job-openings.monster.ca/senior-hydrogeologist-burnaby-bc-ca-wood/06b41aa4-b763-45b8-9c56-2ff3512dafe4,"Burnaby, BC",Senior Hydrogeologist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,Tenstorrent,https://job-openings.monster.ca/digital-design-verification-engineer-on-on-ca-tenstorrent/05cafc9b-d65b-40cc-8981-b207435f420a,"ON, ON",Digital Design Verification Engineer,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665,Golder,https://job-openings.monster.ca/intermediate-water-quality-modeller-vancouver-bc-ca-golder/25ccdf3a-18a1-4f31-b4b9-5c52365a4fc4,"VANCOUVER, BC",Intermediate Water Quality Modeller,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-vancouver-bc-ca-vancouver-coastal-health/2599a118-9112-4570-b63b-32b49be63acc,"Vancouver, BC",Nurse Practitioner (NP),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
667,Farmers Edge,https://job-openings.monster.ca/client-success-intern-medicine-hat-ab-ca-farmers-edge/1a784ced-41f4-4683-ad48-58555a1735a9,"Medicine Hat, AB",Client Success Intern,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,FLIR Systems,https://job-openings.monster.ca/assembler-1-richmond-bc-ca-flir-systems/166362c2-a1e8-4a67-8f6c-c1eef0f62653,"Richmond, BC",Assembler 1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Activision Publishing Inc.,https://job-openings.monster.ca/sr-core-engineer-vancouver-bc-ca-activision-publishing-inc/0963c299-5e1b-46f5-9c9c-b3b942877fa0,"Vancouver, BC",Sr. Core Engineer,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Premier Research Group,https://job-openings.monster.ca/senior-biostatistician-winnipeg-mb-ca-premier-research-group/07f930d8-9aa2-4d12-9ae5-d0d7f310e214,"Winnipeg, MB",Senior Biostatistician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
671,Expert Recruiters,https://job-openings.monster.ca/personal-injury-paralegal-2985-d-vancouver-bc-ca-expert-recruiters/0537c795-7f52-4c10-abb0-36624194bab9,"Vancouver, BC",Personal Injury Paralegal #2985-D,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
672,Tenstorrent,https://job-openings.monster.ca/fpga-design-engineer-on-on-ca-tenstorrent/028434e6-795a-46d7-b8d4-875401d3726c,"ON, ON",FPGA Design Engineer,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,BC Centre for Disease Control (BCCDC),https://job-openings.monster.ca/epidemiologist-information-management-surveillance-bc-centre-for-disease-control-vancouver-bc-ca-bc-centre-for-disease-control-bccdc/0222d156-5049-4a2e-92dc-9c545aecfc98,"Vancouver, BC","Epidemiologist, Information Management & Surveillance - BC Centre for Disease Control",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-personalized-support-stabilization-vancouver-bc-ca-vancouver-coastal-health/20839fa3-b645-4eba-bf20-f2a35a56f8b0,"Vancouver, BC",Nurse Practitioner (NP) - Personalized Support and Stabilization,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
675,Golder,https://job-openings.monster.ca/intermediate-water-quality-modeller-calgary-ab-ca-golder/1af6669b-e63c-4f86-9c6c-b290a6cdfa42,"CALGARY, AB",Intermediate Water Quality Modeller,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
676,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-assessor-prescriber-vancouver-bc-ca-vancouver-coastal-health/1284ecdf-ff82-486a-afae-a817532bf9b4,"Vancouver, BC",Nurse Practitioner (NP) - Assessor/Prescriber,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
677,Golder,https://job-openings.monster.ca/junior-climate-change-specialist-mississauga-on-ca-golder/0b6e247a-482d-4cc4-ac86-69e26805260e,"MISSISSAUGA, ON",Junior Climate Change Specialist,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
678,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-integrated-care-team-vancouver-bc-ca-vancouver-coastal-health/0e3393f3-2975-48de-ab4d-3ec408ae22a5,"Vancouver, BC",Nurse Practitioner (NP) - Integrated Care Team,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
679,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-quick-response-team-richmond-bc-ca-vancouver-coastal-health/0cef86d3-b049-4f9f-93f3-618a43541ab2,"Richmond, BC",Nurse Practitioner (NP) - Quick Response Team,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
680,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-general-surgery-vancouver-bc-ca-vancouver-coastal-health/0c700a64-b640-48ca-b809-66c5561eb4b9,"Vancouver, BC",Nurse Practitioner (NP) - General Surgery,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
681,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-quick-response-team-vancouver-bc-ca-vancouver-coastal-health/0c64f4ca-cabd-4ec9-be3c-e63b454c1d86,"Vancouver, BC",Nurse Practitioner (NP) - Quick Response Team,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
682,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-vancouver-bc-ca-vancouver-coastal-health/0b1eecc0-8307-475c-b0dd-eb06036a8d19,"Vancouver, BC",Nurse Practitioner (NP),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
